date,nav,scheme_name,amfi_code
25-06-2025,107.511,SBI Bluechip,119551
24-06-2025,107.5733,SBI Bluechip,119551
23-06-2025,107.4577,SBI Bluechip,119551
20-06-2025,107.4384,SBI Bluechip,119551
19-06-2025,107.4465,SBI Bluechip,119551
18-06-2025,107.5716,SBI Bluechip,119551
17-06-2025,107.5644,SBI Bluechip,119551
16-06-2025,107.4387,SBI Bluechip,119551
13-06-2025,107.3575,SBI Bluechip,119551
12-06-2025,107.4825,SBI Bluechip,119551
11-06-2025,107.5439,SBI Bluechip,119551
10-06-2025,107.6421,SBI Bluechip,119551
09-06-2025,107.886,SBI Bluechip,119551
06-06-2025,108.0092,SBI Bluechip,119551
05-06-2025,107.7812,SBI Bluechip,119551
04-06-2025,107.7469,SBI Bluechip,119551
03-06-2025,107.7345,SBI Bluechip,119551
02-06-2025,107.7103,SBI Bluechip,119551
30-05-2025,107.657,SBI Bluechip,119551
29-05-2025,107.6883,SBI Bluechip,119551
28-05-2025,107.6822,SBI Bluechip,119551
27-05-2025,107.6329,SBI Bluechip,119551
26-05-2025,107.6218,SBI Bluechip,119551
23-05-2025,107.5534,SBI Bluechip,119551
22-05-2025,107.5193,SBI Bluechip,119551
21-05-2025,107.4878,SBI Bluechip,119551
20-05-2025,107.2867,SBI Bluechip,119551
19-05-2025,107.1766,SBI Bluechip,119551
16-05-2025,107.0688,SBI Bluechip,119551
15-05-2025,106.9055,SBI Bluechip,119551
14-05-2025,106.7901,SBI Bluechip,119551
13-05-2025,106.6661,SBI Bluechip,119551
09-05-2025,106.2789,SBI Bluechip,119551
08-05-2025,106.3466,SBI Bluechip,119551
07-05-2025,106.5585,SBI Bluechip,119551
06-05-2025,106.5085,SBI Bluechip,119551
05-05-2025,106.5451,SBI Bluechip,119551
02-05-2025,106.4573,SBI Bluechip,119551
30-04-2025,106.4272,SBI Bluechip,119551
29-04-2025,106.4231,SBI Bluechip,119551
28-04-2025,106.3422,SBI Bluechip,119551
25-04-2025,106.2928,SBI Bluechip,119551
24-04-2025,106.3431,SBI Bluechip,119551
23-04-2025,106.3557,SBI Bluechip,119551
22-04-2025,106.2867,SBI Bluechip,119551
21-04-2025,106.1959,SBI Bluechip,119551
17-04-2025,106.0393,SBI Bluechip,119551
16-04-2025,105.9138,SBI Bluechip,119551
15-04-2025,105.8256,SBI Bluechip,119551
11-04-2025,105.7166,SBI Bluechip,119551
09-04-2025,105.595,SBI Bluechip,119551
08-04-2025,105.4798,SBI Bluechip,119551
07-04-2025,105.4895,SBI Bluechip,119551
04-04-2025,105.4731,SBI Bluechip,119551
03-04-2025,105.407,SBI Bluechip,119551
02-04-2025,105.2693,SBI Bluechip,119551
31-03-2025,104.8517,SBI Bluechip,119551
28-03-2025,104.798,SBI Bluechip,119551
27-03-2025,104.5887,SBI Bluechip,119551
26-03-2025,104.4275,SBI Bluechip,119551
25-03-2025,104.3152,SBI Bluechip,119551
24-03-2025,104.2711,SBI Bluechip,119551
21-03-2025,104.1787,SBI Bluechip,119551
20-03-2025,104.0851,SBI Bluechip,119551
19-03-2025,103.9843,SBI Bluechip,119551
18-03-2025,103.8685,SBI Bluechip,119551
17-03-2025,103.8183,SBI Bluechip,119551
13-03-2025,103.7314,SBI Bluechip,119551
12-03-2025,103.6937,SBI Bluechip,119551
11-03-2025,103.6633,SBI Bluechip,119551
10-03-2025,103.6318,SBI Bluechip,119551
07-03-2025,103.5932,SBI Bluechip,119551
06-03-2025,103.577,SBI Bluechip,119551
05-03-2025,103.5156,SBI Bluechip,119551
04-03-2025,103.4961,SBI Bluechip,119551
03-03-2025,103.4915,SBI Bluechip,119551
28-02-2025,103.4542,SBI Bluechip,119551
27-02-2025,103.475,SBI Bluechip,119551
25-02-2025,103.5311,SBI Bluechip,119551
24-02-2025,103.523,SBI Bluechip,119551
21-02-2025,103.4606,SBI Bluechip,119551
20-02-2025,103.4473,SBI Bluechip,119551
18-02-2025,103.428,SBI Bluechip,119551
17-02-2025,103.4024,SBI Bluechip,119551
14-02-2025,103.3587,SBI Bluechip,119551
13-02-2025,103.3413,SBI Bluechip,119551
12-02-2025,103.3327,SBI Bluechip,119551
11-02-2025,103.3491,SBI Bluechip,119551
