date,nav,scheme_name,amfi_code
19-06-2026,6195.7815,Axis Bluechip,119092
18-06-2026,6194.652,Axis Bluechip,119092
17-06-2026,6193.3504,Axis Bluechip,119092
16-06-2026,6191.812,Axis Bluechip,119092
15-06-2026,6187.8223,Axis Bluechip,119092
12-06-2026,6181.8148,Axis Bluechip,119092
11-06-2026,6179.1996,Axis Bluechip,119092
10-06-2026,6181.7967,Axis Bluechip,119092
09-06-2026,6180.6685,Axis Bluechip,119092
08-06-2026,6174.2084,Axis Bluechip,119092
05-06-2026,6168.4755,Axis Bluechip,119092
04-06-2026,6160.9434,Axis Bluechip,119092
03-06-2026,6159.9626,Axis Bluechip,119092
02-06-2026,6158.9665,Axis Bluechip,119092
01-06-2026,6156.7532,Axis Bluechip,119092
29-05-2026,6151.1139,Axis Bluechip,119092
27-05-2026,6146.6118,Axis Bluechip,119092
26-05-2026,6144.0004,Axis Bluechip,119092
25-05-2026,6144.8478,Axis Bluechip,119092
22-05-2026,6142.638,Axis Bluechip,119092
21-05-2026,6142.8808,Axis Bluechip,119092
20-05-2026,6147.5856,Axis Bluechip,119092
19-05-2026,6149.7598,Axis Bluechip,119092
18-05-2026,6148.4847,Axis Bluechip,119092
15-05-2026,6148.3016,Axis Bluechip,119092
14-05-2026,6148.9361,Axis Bluechip,119092
13-05-2026,6150.1257,Axis Bluechip,119092
12-05-2026,6150.5076,Axis Bluechip,119092
11-05-2026,6151.8671,Axis Bluechip,119092
08-05-2026,6151.3707,Axis Bluechip,119092
07-05-2026,6149.9098,Axis Bluechip,119092
06-05-2026,6149.0307,Axis Bluechip,119092
05-05-2026,6146.0001,Axis Bluechip,119092
04-05-2026,6145.7049,Axis Bluechip,119092
30-04-2026,6140.1614,Axis Bluechip,119092
29-04-2026,6141.8799,Axis Bluechip,119092
28-04-2026,6143.001,Axis Bluechip,119092
27-04-2026,6142.5902,Axis Bluechip,119092
24-04-2026,6142.2018,Axis Bluechip,119092
23-04-2026,6141.9603,Axis Bluechip,119092
22-04-2026,6143.3663,Axis Bluechip,119092
21-04-2026,6142.9601,Axis Bluechip,119092
20-04-2026,6142.2537,Axis Bluechip,119092
17-04-2026,6139.2351,Axis Bluechip,119092
16-04-2026,6139.7004,Axis Bluechip,119092
15-04-2026,6137.6962,Axis Bluechip,119092
13-04-2026,6133.4071,Axis Bluechip,119092
10-04-2026,6129.7674,Axis Bluechip,119092
09-04-2026,6126.1544,Axis Bluechip,119092
08-04-2026,6119.1243,Axis Bluechip,119092
07-04-2026,6110.1834,Axis Bluechip,119092
06-04-2026,6107.3346,Axis Bluechip,119092
02-04-2026,6104.7264,Axis Bluechip,119092
31-03-2026,6102.5131,Axis Bluechip,119092
30-03-2026,6101.3858,Axis Bluechip,119092
27-03-2026,6095.1859,Axis Bluechip,119092
25-03-2026,6090.541,Axis Bluechip,119092
24-03-2026,6089.2045,Axis Bluechip,119092
23-03-2026,6090.1601,Axis Bluechip,119092
20-03-2026,6093.5261,Axis Bluechip,119092
18-03-2026,6093.8586,Axis Bluechip,119092
17-03-2026,6089.0993,Axis Bluechip,119092
16-03-2026,6086.3434,Axis Bluechip,119092
13-03-2026,6083.6197,Axis Bluechip,119092
12-03-2026,6087.112,Axis Bluechip,119092
11-03-2026,6088.3404,Axis Bluechip,119092
10-03-2026,6086.6516,Axis Bluechip,119092
09-03-2026,6085.2288,Axis Bluechip,119092
06-03-2026,6084.2962,Axis Bluechip,119092
05-03-2026,6082.3927,Axis Bluechip,119092
04-03-2026,6081.0589,Axis Bluechip,119092
02-03-2026,6081.764,Axis Bluechip,119092
27-02-2026,6079.9195,Axis Bluechip,119092
26-02-2026,6078.8123,Axis Bluechip,119092
25-02-2026,6077.5886,Axis Bluechip,119092
24-02-2026,6076.1758,Axis Bluechip,119092
23-02-2026,6074.6388,Axis Bluechip,119092
20-02-2026,6071.6571,Axis Bluechip,119092
18-02-2026,6069.767,Axis Bluechip,119092
17-02-2026,6069.7063,Axis Bluechip,119092
16-02-2026,6069.3783,Axis Bluechip,119092
13-02-2026,6066.864,Axis Bluechip,119092
12-02-2026,6063.705,Axis Bluechip,119092
11-02-2026,6061.1204,Axis Bluechip,119092
10-02-2026,6058.8643,Axis Bluechip,119092
09-02-2026,6057.5032,Axis Bluechip,119092
06-02-2026,6054.9686,Axis Bluechip,119092
05-02-2026,6055.7449,Axis Bluechip,119092
04-02-2026,6053.3313,Axis Bluechip,119092
03-02-2026,6050.7733,Axis Bluechip,119092
02-02-2026,6047.2159,Axis Bluechip,119092
30-01-2026,6043.7838,Axis Bluechip,119092
29-01-2026,6041.3173,Axis Bluechip,119092
28-01-2026,6040.7842,Axis Bluechip,119092
27-01-2026,6041.4977,Axis Bluechip,119092
23-01-2026,6037.6453,Axis Bluechip,119092
22-01-2026,6037.506,Axis Bluechip,119092
21-01-2026,6034.6246,Axis Bluechip,119092
20-01-2026,6033.4329,Axis Bluechip,119092
19-01-2026,6033.5639,Axis Bluechip,119092
16-01-2026,6031.7639,Axis Bluechip,119092
14-01-2026,6031.499,Axis Bluechip,119092
13-01-2026,6030.9953,Axis Bluechip,119092
12-01-2026,6031.2329,Axis Bluechip,119092
09-01-2026,6028.4591,Axis Bluechip,119092
08-01-2026,6028.086,Axis Bluechip,119092
07-01-2026,6028.3846,Axis Bluechip,119092
06-01-2026,6028.7271,Axis Bluechip,119092
05-01-2026,6027.6905,Axis Bluechip,119092
02-01-2026,6025.268,Axis Bluechip,119092
01-01-2026,6024.7187,Axis Bluechip,119092
31-12-2025,6023.5454,Axis Bluechip,119092
30-12-2025,6020.3988,Axis Bluechip,119092
29-12-2025,6020.5172,Axis Bluechip,119092
26-12-2025,6017.7227,Axis Bluechip,119092
24-12-2025,6015.9944,Axis Bluechip,119092
23-12-2025,6013.8267,Axis Bluechip,119092
22-12-2025,6012.9635,Axis Bluechip,119092
19-12-2025,6009.9347,Axis Bluechip,119092
18-12-2025,6008.9502,Axis Bluechip,119092
17-12-2025,6007.8902,Axis Bluechip,119092
16-12-2025,6007.2035,Axis Bluechip,119092
15-12-2025,6006.304,Axis Bluechip,119092
12-12-2025,6004.0068,Axis Bluechip,119092
11-12-2025,6003.0596,Axis Bluechip,119092
10-12-2025,6002.278,Axis Bluechip,119092
09-12-2025,6002.302,Axis Bluechip,119092
08-12-2025,6002.0388,Axis Bluechip,119092
05-12-2025,5999.0953,Axis Bluechip,119092
04-12-2025,5996.9391,Axis Bluechip,119092
03-12-2025,5996.3511,Axis Bluechip,119092
02-12-2025,5995.7798,Axis Bluechip,119092
01-12-2025,5994.9936,Axis Bluechip,119092
28-11-2025,5992.5375,Axis Bluechip,119092
27-11-2025,5991.5695,Axis Bluechip,119092
26-11-2025,5990.4554,Axis Bluechip,119092
25-11-2025,5989.3488,Axis Bluechip,119092
24-11-2025,5988.0799,Axis Bluechip,119092
21-11-2025,5985.1789,Axis Bluechip,119092
20-11-2025,5984.2663,Axis Bluechip,119092
19-11-2025,5983.4016,Axis Bluechip,119092
18-11-2025,5982.3808,Axis Bluechip,119092
17-11-2025,5981.2066,Axis Bluechip,119092
14-11-2025,5978.3518,Axis Bluechip,119092
13-11-2025,5977.4171,Axis Bluechip,119092
12-11-2025,5976.3688,Axis Bluechip,119092
11-11-2025,5975.0374,Axis Bluechip,119092
10-11-2025,5973.9734,Axis Bluechip,119092
07-11-2025,5971.0247,Axis Bluechip,119092
06-11-2025,5969.9256,Axis Bluechip,119092
04-11-2025,5967.9587,Axis Bluechip,119092
03-11-2025,5966.9646,Axis Bluechip,119092
31-10-2025,5963.9425,Axis Bluechip,119092
30-10-2025,5962.9105,Axis Bluechip,119092
29-10-2025,5962.2436,Axis Bluechip,119092
28-10-2025,5961.2816,Axis Bluechip,119092
27-10-2025,5959.9594,Axis Bluechip,119092
24-10-2025,5957.0133,Axis Bluechip,119092
23-10-2025,5956.2661,Axis Bluechip,119092
20-10-2025,5953.5542,Axis Bluechip,119092
17-10-2025,5950.679,Axis Bluechip,119092
16-10-2025,5949.9941,Axis Bluechip,119092
15-10-2025,5949.6158,Axis Bluechip,119092
14-10-2025,5948.725,Axis Bluechip,119092
13-10-2025,5947.7955,Axis Bluechip,119092
10-10-2025,5944.8495,Axis Bluechip,119092
09-10-2025,5943.9808,Axis Bluechip,119092
08-10-2025,5943.1699,Axis Bluechip,119092
07-10-2025,5942.4446,Axis Bluechip,119092
06-10-2025,5941.7936,Axis Bluechip,119092
03-10-2025,5938.4748,Axis Bluechip,119092
01-10-2025,5935.6,Axis Bluechip,119092
30-09-2025,5933.5373,Axis Bluechip,119092
26-09-2025,5928.0474,Axis Bluechip,119092
25-09-2025,5927.3108,Axis Bluechip,119092
24-09-2025,5926.6741,Axis Bluechip,119092
23-09-2025,5925.9531,Axis Bluechip,119092
22-09-2025,5924.9723,Axis Bluechip,119092
19-09-2025,5922.1357,Axis Bluechip,119092
18-09-2025,5921.2244,Axis Bluechip,119092
17-09-2025,5919.7048,Axis Bluechip,119092
16-09-2025,5918.118,Axis Bluechip,119092
15-09-2025,5916.611,Axis Bluechip,119092
12-09-2025,5913.8365,Axis Bluechip,119092
11-09-2025,5913.2938,Axis Bluechip,119092
10-09-2025,5912.0041,Axis Bluechip,119092
