date,nav,scheme_name,amfi_code
10-10-2024,265.50010,Kotak Bluechip,120841
09-10-2024,267.52660,Kotak Bluechip,120841
08-10-2024,266.62380,Kotak Bluechip,120841
07-10-2024,262.03360,Kotak Bluechip,120841
04-10-2024,268.02920,Kotak Bluechip,120841
03-10-2024,270.32340,Kotak Bluechip,120841
01-10-2024,274.71780,Kotak Bluechip,120841
30-09-2024,274.59140,Kotak Bluechip,120841
27-09-2024,276.85040,Kotak Bluechip,120841
26-09-2024,275.17990,Kotak Bluechip,120841
25-09-2024,273.80490,Kotak Bluechip,120841
24-09-2024,273.07000,Kotak Bluechip,120841
23-09-2024,272.04160,Kotak Bluechip,120841
20-09-2024,270.51070,Kotak Bluechip,120841
19-09-2024,268.56550,Kotak Bluechip,120841
18-09-2024,270.86160,Kotak Bluechip,120841
17-09-2024,272.85060,Kotak Bluechip,120841
16-09-2024,273.44170,Kotak Bluechip,120841
13-09-2024,274.17360,Kotak Bluechip,120841
12-09-2024,271.53000,Kotak Bluechip,120841
11-09-2024,268.70560,Kotak Bluechip,120841
10-09-2024,270.53260,Kotak Bluechip,120841
09-09-2024,268.76080,Kotak Bluechip,120841
06-09-2024,269.51290,Kotak Bluechip,120841
05-09-2024,270.83880,Kotak Bluechip,120841
04-09-2024,271.38580,Kotak Bluechip,120841
03-09-2024,271.96500,Kotak Bluechip,120841
02-09-2024,271.65470,Kotak Bluechip,120841
30-08-2024,271.87520,Kotak Bluechip,120841
29-08-2024,272.54360,Kotak Bluechip,120841
28-08-2024,273.52840,Kotak Bluechip,120841
27-08-2024,274.51940,Kotak Bluechip,120841
26-08-2024,275.74070,Kotak Bluechip,120841
23-08-2024,273.04670,Kotak Bluechip,120841
22-08-2024,274.19030,Kotak Bluechip,120841
21-08-2024,273.48510,Kotak Bluechip,120841
20-08-2024,272.17850,Kotak Bluechip,120841
19-08-2024,270.75320,Kotak Bluechip,120841
16-08-2024,268.11380,Kotak Bluechip,120841
14-08-2024,264.91840,Kotak Bluechip,120841
13-08-2024,266.64490,Kotak Bluechip,120841
12-08-2024,267.89910,Kotak Bluechip,120841
09-08-2024,267.93600,Kotak Bluechip,120841
08-08-2024,269.63240,Kotak Bluechip,120841
07-08-2024,269.16620,Kotak Bluechip,120841
06-08-2024,263.32290,Kotak Bluechip,120841
05-08-2024,265.49790,Kotak Bluechip,120841
02-08-2024,274.63820,Kotak Bluechip,120841
01-08-2024,277.22990,Kotak Bluechip,120841
31-07-2024,278.06320,Kotak Bluechip,120841
30-07-2024,276.39400,Kotak Bluechip,120841
29-07-2024,276.58950,Kotak Bluechip,120841
26-07-2024,275.76540,Kotak Bluechip,120841
25-07-2024,271.94950,Kotak Bluechip,120841
24-07-2024,272.83520,Kotak Bluechip,120841
23-07-2024,271.82250,Kotak Bluechip,120841
22-07-2024,273.18380,Kotak Bluechip,120841
19-07-2024,272.55870,Kotak Bluechip,120841
18-07-2024,278.15950,Kotak Bluechip,120841
16-07-2024,281.05430,Kotak Bluechip,120841
15-07-2024,281.10830,Kotak Bluechip,120841
12-07-2024,278.28190,Kotak Bluechip,120841
11-07-2024,278.24630,Kotak Bluechip,120841
10-07-2024,277.75180,Kotak Bluechip,120841
09-07-2024,279.57060,Kotak Bluechip,120841
08-07-2024,277.69960,Kotak Bluechip,120841
05-07-2024,278.47430,Kotak Bluechip,120841
04-07-2024,276.76350,Kotak Bluechip,120841
03-07-2024,275.95790,Kotak Bluechip,120841
02-07-2024,273.44370,Kotak Bluechip,120841
01-07-2024,272.88240,Kotak Bluechip,120841
28-06-2024,270.85150,Kotak Bluechip,120841
27-06-2024,269.78360,Kotak Bluechip,120841
26-06-2024,269.63980,Kotak Bluechip,120841
25-06-2024,270.07780,Kotak Bluechip,120841
24-06-2024,269.84480,Kotak Bluechip,120841
21-06-2024,272.38500,Kotak Bluechip,120841
20-06-2024,273.06960,Kotak Bluechip,120841
